ED,ECU,FCU,FD,APL,Force
54.57,78.01,21.61,21.92,64.88,1.72252956330514
54.73,78.01,21.63,21.95,64.99,1.71718209183137
54.58,77.61,21.54,21.74,64.32,1.71090524669309
54.38,76.95,21.47,21.44,64.25,1.69693364185156
54.27,76.43,21.47,21.35,64.21,1.68756502452359
54.25,76,21.47,21.25,63.76,1.6829712882758
54.24,75.68,21.47,21.07,63.53,1.67293441692945
54.23,75.58,21.46,21.03,63.52,1.6649498345568
54.23,75.68,21.46,21.02,63.53,1.659928935211
54.2,75.74,21.44,21.01,63.55,1.64735864311481
54.19,75.61,21.33,21,63.53,1.63394368406398
54.19,75.46,21.22,20.93,63.46,1.62591114818299
54.12,75.41,21.21,20.87,63.45,1.6168978038043
54.02,75.39,21.31,20.88,63.44,1.60758134082738
53.93,75.13,21.31,20.89,63.41,1.59779245336862
53.9,73.29,21.31,20.89,63.38,1.5842800952286
53.9,70.5,21.36,20.89,63.02,1.5730282195073
53.9,69.15,21.39,20.9,62.94,1.56378519060399
53.9,68.35,21.37,20.89,62.97,1.55055858883763
53.86,67.92,21.23,20.93,62.74,1.53874929905571
53.75,67.38,20.91,20.87,62.26,1.52977672764031
53.59,62.99,20.84,20.86,62.2,1.51691520721973
53.4,59.17,20.86,20.86,61.96,1.50427967310864
53.27,58.06,20.76,20.73,61.58,1.49578725909855
53.14,58.08,20.71,20.74,61.37,1.48389326823689
52.87,56.05,20.71,20.73,61.26,1.46799852441367
52.72,53.45,20.66,20.68,61.1,1.45573693359243
52.72,53.37,20.68,20.64,60.26,1.447008034745
52.57,52.9,20.74,20.72,60.19,1.43610881517809
52.14,51.93,20.6,20.58,59.98,1.42157821927515
51.52,49.53,20.35,20.28,59.83,1.40776568759989
51.03,46.96,20.26,20.17,59.79,1.39646563012095
50.69,46.27,20.24,20.16,59.76,1.38148062037689
50.43,46.24,20.31,20.16,59.77,1.36374211558251
50.26,46.11,20.46,20.22,59.78,1.35226336933609
